OBJECTID,ID,DIST_NM,DIST_NUM,CNTY_NM,CNTY_NUM,TRF_STA_ID,AADT_2022,x,y
6440,56673,Lubbock,5,Lubbock,152,152FS775,284,-101.889205999957,33.5706329996133
6441,56681,Lubbock,5,Lubbock,152,152XA65,306,-101.888664000143,33.5696490001013
6442,56849,Lubbock,5,Lubbock,152,152FS747,297,-101.884108999631,33.5756109998478
6443,56897,Lubbock,5,Lubbock,152,152FS707,287,-101.882149000076,33.5756109998478
6444,56905,Lubbock,5,Lubbock,152,152FS720,229,-101.877150999819,33.5735700001554
6445,56921,Lubbock,5,Lubbock,152,152FS722,283,-101.877150999819,33.5765910000746
6446,57065,Lubbock,5,Lubbock,152,152HP5081,299,-101.87901300025,33.5928230003812
6447,57073,Lubbock,5,Lubbock,152,152HP14,230,-101.878997999558,33.5944629995678
6448,57137,Lubbock,5,Lubbock,152,152FS786,305,-101.878089999953,33.604115000407
6449,57225,Lubbock,5,Lubbock,152,152FS745,301,-101.874214000176,33.5696530002858
6450,57257,Lubbock,5,Lubbock,152,152XC99,246,-101.869292999872,33.5642399997762
6451,57497,Lubbock,5,Lubbock,152,152FS821,282,-101.865249999588,33.5826339999592
6452,57833,Lubbock,5,Lubbock,152,152XB45,314,-101.851310999803,33.5803829995758
6453,57889,Lubbock,5,Lubbock,152,152XB72,266,-101.845031999827,33.5715790000709
6454,57905,Lubbock,5,Lubbock,152,152HP5252,286,-101.844398000267,33.577445999933
6455,58241,Lubbock,5,Lubbock,152,152XB5A,263,-101.860313000345,33.610843999551
6456,58345,Lubbock,5,Lubbock,152,152HP5159,312,-101.853172000188,33.6001209996845
6457,58369,Lubbock,5,Lubbock,152,152XB16,228,-101.848426999906,33.5944180001906
6458,58449,Lubbock,5,Lubbock,152,152FS853,326,-101.846709999867,33.5988959998506
6459,58489,Lubbock,5,Lubbock,152,152XB9,315,-101.853202999819,33.6060709997769
6460,58505,Lubbock,5,Lubbock,152,152XB4,246,-101.853737000162,33.6140899999536
6461,58609,Lubbock,5,Lubbock,152,152UB18A,306,-101.854286000299,33.6358600002389
6462,58689,Lubbock,5,Lubbock,152,152UA20,327,-101.905167000357,33.6926039999747
6463,58793,Lubbock,5,Lubbock,152,152XD77,308,-101.829062999957,33.5554770003633
6464,58881,Lubbock,5,Lubbock,152,152XB54,260,-101.841407999979,33.5799060000619
6465,59009,Lubbock,5,Lubbock,152,152XD80A,281,-101.825454999948,33.5639269997313
6466,59017,Lubbock,5,Lubbock,152,152XB82,226,-101.82547800011,33.5656550002781
6467,59041,Lubbock,5,Lubbock,152,152FS856,278,-101.816879000166,33.570061000215
6468,59321,Lubbock,5,Lubbock,152,152FS886,259,-101.82413500023,33.6175840001016
6469,59369,Lubbock,5,Lubbock,152,152XD86B,328,-101.80391699957,33.56022599993
6470,59513,Lubbock,5,Lubbock,152,152HP5141,275,-101.801032999673,33.6062239996379
6471,59617,Lubbock,5,Lubbock,152,152UB24,226,-101.801581999809,33.6511959996957
6472,59641,Lubbock,5,Lubbock,152,152UB45,277,-101.749031000081,33.593967000077
6473,59657,Lubbock,5,Lubbock,152,152U82,246,-101.749183999942,33.6055599995943
6474,59753,Lubbock,5,Lubbock,152,152UB92,290,-101.73210900033,33.6485600004437
6475,60017,Lubbock,5,Hale,96,96CR70,240,-101.84177399977,33.9342419996686
6476,60145,Lubbock,0,Lamb,140,140RS9,340,-102.136238000184,34.1805950000593
6477,60505,Lubbock,0,Hale,96,96CR374,308,-101.771689999993,34.1228900000735
6478,60521,Lubbock,5,Hale,96,96CR53A,225,-101.753806999993,34.1228370003274
6479,60625,Lubbock,5,Hale,96,96HP8023,320,-101.746262000091,34.1912230000415
6480,60641,Lubbock,5,Hale,96,96HP8012,283,-101.747230999811,34.1973340003639
6481,60745,Lubbock,5,Hale,96,96FS226,321,-101.730003000338,34.1879270000311
6482,60969,Lubbock,5,Hale,96,96CR309,300,-101.717101999857,34.1964989996292
6483,60977,Lubbock,5,Hale,96,96CR310,297,-101.71639999986,34.1958999998851
6484,61001,Lubbock,5,Hale,96,96FS227,247,-101.716347000114,34.2014850002327
6485,61057,Lubbock,5,Hale,96,96FS214,336,-101.713890000123,34.2078020001622
6486,61273,Lubbock,5,Swisher,219,219CR118,305,-101.780823000281,34.5439989996541
6487,61425,Lubbock,5,Swisher,219,219CR124,338,-101.758644000021,34.5246470002589
6488,61449,Lubbock,5,Swisher,219,219FS217,305,-101.772506999898,34.540642000428
6489,61457,Lubbock,5,Swisher,219,219FS218,306,-101.772506999898,34.5416370004473
6490,61465,Lubbock,5,Swisher,219,219FS221,255,-101.772506999898,34.5426979999128
6491,61505,Lubbock,5,Swisher,219,219FS235,294,-101.766517999806,34.538485999929
6492,61513,Lubbock,5,Swisher,219,219FS232,339,-101.765914999877,34.539082000434
6493,61521,Lubbock,5,Swisher,219,219FS209,338,-101.768561999637,34.5416720002627
6494,61529,Lubbock,5,Swisher,219,219FS211,310,-101.768523999683,34.5426369997978
6495,61537,Lubbock,5,Swisher,219,219FS213,222,-101.768501000421,34.5446360002513
6496,61569,Lubbock,5,Swisher,219,219FS225,331,-101.76300000035,34.5406069997133
6497,61633,Lubbock,5,Swisher,219,219U16,246,-101.752006999723,34.6024210003289
6498,61665,Lubbock,0,Parmer,185,185RS2,295,-102.719810000431,34.640114000161
6499,61729,Lubbock,5,Parmer,185,185U1,229,-102.601585000148,34.6504360004211
6500,61865,Lubbock,5,Lubbock,152,152UB67,232,-101.682884000196,33.6515689998096
6501,61913,Lubbock,5,Lubbock,152,152RS36,244,-101.683440999802,33.6581989997841
6502,61953,Lubbock,5,Lubbock,152,152U314,263,-101.639885000293,33.5549430000195
6503,62017,Lubbock,0,Crosby,54,54RS3,308,-101.534805000051,33.6682510001835
6504,62145,Lubbock,0,Crosby,54,54RS8,307,-101.377045000426,33.6804659996063
6505,62321,Lubbock,0,Floyd,78,78RS9,286,-101.341887999731,33.9821049999458
6506,62481,Lubbock,5,Hale,96,96FS211,340,-101.705535999787,34.1850319996271
6507,62657,Lubbock,5,Hale,96,96CR228,262,-101.692581000413,34.183398999864
6508,62689,Lubbock,5,Hale,96,96FS209,227,-101.691665999586,34.189223999588
6509,62745,Lubbock,5,Hale,96,96CR213,288,-101.674248000345,34.2045900004283
6510,62769,Lubbock,5,Hale,96,96CR224,288,-101.643554999564,34.1828770000736
6511,62945,Lubbock,5,Floyd,78,78CR218,242,-101.441750000362,34.1291120001188
6512,63073,Childress,25,Briscoe,23,23FS108,275,-101.308060000069,34.4737209999242
6513,64857,Yoakum,13,DeWitt,62,62CR106,226,-97.5312349998953,28.939078999796
6514,64977,Yoakum,13,DeWitt,62,62CR140,263,-97.5363009996913,29.0191820002491
6515,65137,Yoakum,13,Gonzales,90,90FS2,229,-97.6524430001443,29.3384650003595
6516,65393,Yoakum,13,Victoria,235,235CR171,253,-97.0481409999072,28.7022250003835
6517,65401,Yoakum,13,Victoria,235,235CR219,286,-97.1240080001691,28.7436289995787
6518,65505,Yoakum,13,Victoria,235,235CR226,310,-97.1211240002723,28.8222259998301
6519,65713,Yoakum,13,Victoria,235,235CR185A,323,-97.0446239995979,28.7771510004184
6520,65721,Yoakum,13,Victoria,235,235CR186,237,-97.0431439996958,28.7748660002658
6521,65809,Yoakum,13,Victoria,235,235CR204C,306,-97.0217440002854,28.7907099997667
6522,65817,Yoakum,0,Victoria,235,235RS312,288,-97.019797999578,28.7913379999488
6523,65945,Yoakum,13,Victoria,235,235CR198A,275,-96.9943309996759,28.7788699996508
6524,65953,Yoakum,13,Victoria,235,235CR200,295,-96.9965290003131,28.7827680004429
6525,65985,Yoakum,13,Victoria,235,235UE126A,315,-97.0088269999661,28.7926850000128
6526,66009,Yoakum,13,Victoria,235,235UE125,224,-97.0091779999647,28.7945820002591
6527,66041,Yoakum,13,Victoria,235,235CR204G,258,-97.005241000072,28.7905220000903
6528,66057,Yoakum,13,Victoria,235,235CR204I,272,-97.003082000334,28.7904640001136
6529,66065,Yoakum,13,Victoria,235,235CR199B,301,-97.0049290000733,28.7913149997875
6530,66225,Yoakum,13,Victoria,235,235CS6,229,-97.0066830000204,28.8026259997901
6531,66673,Yoakum,13,Victoria,235,235UE80,285,-97.0048980004423,28.8084620000213
6532,66745,Yoakum,13,Victoria,235,235UE65,225,-97.0052030001183,28.8124240001675
6533,66873,Yoakum,13,Victoria,235,235UD22A,297,-97.0085750000362,28.8274559999945
6534,67057,Yoakum,13,DeWitt,62,62RS307,232,-97.4983289995836,28.9847869996204
6535,67137,Yoakum,13,DeWitt,62,62CR97,237,-97.3226170003742,28.9276499997478
6536,67177,Yoakum,13,DeWitt,62,62CR93,289,-97.2648769996737,28.9348869998352
6537,67241,Yoakum,13,DeWitt,62,62HP8030,296,-97.3178790004155,29.0900860000689
6538,67265,Yoakum,13,DeWitt,62,62CR217,250,-97.2984700001903,29.077740000001
6539,67401,Yoakum,13,DeWitt,62,62RS306A,267,-97.2892680003179,29.0853249999489
6540,67441,Yoakum,13,DeWitt,62,62FS228,295,-97.2945249999287,29.0925310004054
6541,67577,Yoakum,13,DeWitt,62,62FS218,242,-97.2863689997295,29.0944899999136
6542,67857,Yoakum,13,DeWitt,62,62CR205,261,-97.2890170004342,29.1176589999629
6543,67873,Yoakum,13,DeWitt,62,62RS305,314,-97.2851100001264,29.1074009999562
6544,67953,Yoakum,13,Gonzales,90,90FS39,331,-97.3207400001509,29.3364049997909
6545,67985,Yoakum,13,Victoria,235,235CR230B,222,-97.2263720001677,28.8639110002925
6546,68065,Yoakum,13,Victoria,235,235CR239,236,-97.1512760003871,28.8896239998477
6547,68089,Yoakum,13,Victoria,235,235CR236B,296,-97.1715390004245,28.9176669998322
6548,68121,Yoakum,13,DeWitt,62,62CR78,339,-97.2220149997923,29.0069560003192
6549,68177,Yoakum,13,DeWitt,62,62CR74,272,-97.1561890003221,28.9831539998573
6550,68217,Yoakum,13,Victoria,235,235FS2,261,-97.0801159995537,28.8411179995961
6551,68289,Yoakum,13,Victoria,235,235CR261D,333,-97.0906070004127,28.9168550001582
6552,68305,Yoakum,13,Victoria,235,235CR262B,305,-97.078262000391,28.9036219996556
6553,68345,Yoakum,13,Victoria,235,235CR269,258,-97.0725329996981,28.9161819996996
6554,68353,Yoakum,13,Victoria,235,235CR271A,300,-97.0652920003255,28.921210999588
6555,68361,Yoakum,13,Victoria,235,235CR274A,276,-97.0831760003721,28.9599910000846
6556,68369,Yoakum,13,Victoria,235,235U44,250,-97.0742260004295,28.9359250000388
6557,68417,Yoakum,13,Victoria,235,235CR252,240,-97.0313639996488,28.8642830003602
6558,68497,Yoakum,13,Victoria,235,235UA24,268,-97.0390319998269,28.8712460004027
6559,68545,Yoakum,13,Victoria,235,235RS304,223,-97.0148160000583,28.8502540000221
6560,68657,Yoakum,13,Victoria,235,235UD1,332,-97.0080950003839,28.8396549995786
6561,69121,Yoakum,13,Victoria,235,235CR281,330,-97.0118029996087,28.894041000292
6562,69129,Yoakum,0,Victoria,235,235RS316,277,-97.0034100001714,28.8732110001876
6563,69265,Yoakum,0,Victoria,235,235RS317,296,-97.0017399996013,28.8873649999948
6564,69281,Yoakum,13,Victoria,235,235UA22,268,-96.9958499995778,28.8873629999026
6565,69449,Yoakum,13,DeWitt,62,62CR62,271,-97.1289289995736,29.1695160000634
6566,69561,Yoakum,13,DeWitt,62,62CR36,225,-97.165154000057,29.2709179997659
6567,69833,Yoakum,13,Lavaca,143,143CR73,310,-97.1265109995829,29.2894570003403
6568,69849,Yoakum,13,DeWitt,62,62CR31,250,-97.1710359997116,29.3043589995683
6569,70145,Yoakum,13,Calhoun,29,29CR41,317,-96.7653580003714,28.5336949996246
6570,70185,Yoakum,13,Victoria,235,235CR145,302,-96.9371569998956,28.6755369999327
6571,70193,Yoakum,13,Victoria,235,235CR148,283,-96.9433290003331,28.6923540002369
6572,70289,Yoakum,13,Victoria,235,235RS341,257,-96.8968350002351,28.6496260002398
6573,70329,Yoakum,13,Victoria,235,235CR122,287,-96.8896329999629,28.6446480000052
6574,70377,Yoakum,13,Victoria,235,235CR110,292,-96.8812789996261,28.6549429999196
6575,70473,Yoakum,13,Victoria,235,235UB32,292,-96.9425660002207,28.7158320001467
6576,70497,Yoakum,13,Victoria,235,235CR196B,299,-96.9894789998559,28.770484999683
6577,70913,Yoakum,13,Victoria,235,235CR97,239,-96.9660569998306,28.780947000104
6578,70921,Yoakum,13,Victoria,235,235UB27,316,-96.9665760003821,28.7841130004147
6579,71825,Yoakum,13,Victoria,235,235U67,273,-96.9547500000124,28.7870100000115
6580,71865,Yoakum,13,Victoria,235,235CR102,250,-96.9417419999933,28.7882790000758
6581,71881,Yoakum,13,Victoria,235,235UD4A,275,-96.9597169997397,28.8192599997492
6582,72193,Yoakum,13,Victoria,235,235UA43C,277,-96.9065779998747,28.8354910000097
6583,72377,Yoakum,13,Victoria,235,235U6,264,-96.8145600003437,28.7855510001785
6584,72409,Yoakum,13,Victoria,235,235U5,281,-96.7611850003874,28.8069990000039
6585,72569,Yoakum,13,Calhoun,29,29CR26,298,-96.6521609999302,28.4752669995724
6586,72577,Yoakum,13,Calhoun,29,29FS23,295,-96.6502530000758,28.4839610003
6587,72697,Yoakum,13,Calhoun,29,29CR49,249,-96.6894000004096,28.5996379999938
6588,72705,Yoakum,13,Calhoun,29,29CR50,276,-96.684441000152,28.6030140000961
6589,72745,Yoakum,13,Calhoun,29,29FS22,296,-96.6805800001669,28.6207559998895
6590,72761,Yoakum,13,Calhoun,29,29CR52,334,-96.6766970000664,28.6158080001392
6591,72769,Yoakum,13,Calhoun,29,29CR51,287,-96.6737289998934,28.6120850002226
6592,72841,Yoakum,13,Calhoun,29,29CR3,316,-96.6819919996311,28.6818349998854
6593,72921,Yoakum,13,Calhoun,29,29RS303,239,-96.6397549997934,28.6071700001954
6594,73017,Yoakum,13,Calhoun,29,29HP8002,305,-96.6229710001115,28.5958349999853
6595,73033,Yoakum,13,Calhoun,29,29RS300,234,-96.6231159996037,28.6060600002688
6596,73041,Yoakum,13,Calhoun,29,29CR71,311,-96.6328200001428,28.608930999566
6597,73081,Yoakum,13,Calhoun,29,29FS237,318,-96.6293259999949,28.6198159997087
6598,73369,Yoakum,13,Victoria,235,235RS310,238,-96.9911880004258,28.8405490003361
6599,73641,Yoakum,13,Victoria,235,235UD37D,249,-96.9758760002771,28.8479459997081
6600,73737,Yoakum,13,Victoria,235,235FS209,302,-96.960570999552,28.8411940004028
6601,73929,Yoakum,13,Victoria,235,235CR78,233,-96.8994219999253,28.8401699999456
6602,73937,Yoakum,13,Victoria,235,235CS23,300,-96.9029689998194,28.8446010001361
6603,74001,Yoakum,13,Victoria,235,235CR5B,242,-96.9254529997561,28.9331190001418
6604,74153,Yoakum,13,Victoria,235,235RS342,284,-96.8418200001928,28.9036960003702
6605,74489,Yoakum,13,Jackson,121,121CR60,276,-96.7110820002341,28.8433059997721
6606,74881,Yoakum,13,Jackson,121,121RS308,300,-96.6486889998974,28.9836219998555
6607,75081,Yoakum,13,Jackson,121,121CR104,224,-96.5312810004178,29.0401100003763
6608,75353,Brownwood,23,McCulloch,160,160RS420,260,-99.3946990001587,31.1232130002798
6609,75401,Brownwood,23,McCulloch,160,160CR111,278,-99.5823359998065,31.2037370003623
6610,75609,Brownwood,23,McCulloch,160,160HP8011,282,-99.338645999913,31.1191160002033
6611,75625,Brownwood,23,McCulloch,160,160FS222,267,-99.3375699997557,31.1255629998327
6612,75649,Brownwood,23,McCulloch,160,160FS213,289,-99.3345259996751,31.1165240002824
6613,75921,Brownwood,23,McCulloch,160,160HP8014,253,-99.3293080000641,31.1328369998278
6614,75953,Brownwood,23,McCulloch,160,160CR105,245,-99.324019999923,31.1300049996311
6615,76665,Brownwood,23,San Saba,206,206FS315,227,-98.7422330001528,31.1972099997417
6616,76753,Brownwood,23,San Saba,206,206CR97,242,-98.7124940001979,31.2020970002764
6617,76889,Brownwood,23,Mills,167,167HP8006,251,-98.5784450004364,31.4538359999315
6618,76897,Brownwood,23,Mills,167,167FS301,271,-98.575241000172,31.4507600001739
6619,76921,Brownwood,23,Mills,167,167HP8004,222,-98.574188000176,31.4475980000477
6620,77393,Childress,25,Knox,138,138FS127,257,-99.6305009996214,33.4499700002154
6621,77697,Brownwood,23,Coleman,42,42HP8015,252,-99.4223330001678,31.8176559998246
6622,77753,Brownwood,23,Coleman,42,42HP8002,234,-99.431098999719,31.8296509998938
6623,77905,Brownwood,23,Coleman,42,42CR201,261,-99.4204179999907,31.8310070003728
6624,77929,Brownwood,23,Coleman,42,42CR206A,243,-99.4312739996953,31.8355999999401
6625,77937,Brownwood,23,Coleman,42,42CR211,317,-99.4312739996953,31.8371909995651
6626,78345,Brownwood,23,Coleman,42,42CR95D,266,-99.3268890000273,31.7412970002564
6627,78497,Brownwood,23,Brown,25,25FS50,296,-99.122169000399,31.7335510000786
6628,78737,Brownwood,23,Brown,25,25CR194,337,-99.0665050001056,31.6857619996167
6629,78745,Brownwood,23,Brown,25,25RS448,250,-99.0828860000888,31.7037350001702
6630,78753,Brownwood,23,Brown,25,25CR191,262,-99.08374800027,31.7152190000568
6631,78777,Brownwood,23,Brown,25,25CR71,270,-99.0083310000755,31.6529770003883
6632,78801,Brownwood,23,Brown,25,25RS403,302,-99.0026550000282,31.6759430000694
6633,78881,Brownwood,23,Brown,25,25FS231,250,-98.9931339998342,31.6968310001506
6634,78921,Brownwood,23,Brown,25,25CR59B,343,-98.9942249997839,31.7057719996781
6635,79041,Brownwood,23,Brown,25,25CR69,336,-98.9666440004203,31.6581840003914
6636,79121,Brownwood,23,Brown,25,25FS206,262,-98.9617389999548,31.672140000061
6637,79401,Brownwood,23,Brown,25,25U9,262,-98.962905999812,31.6955529996712
6638,79745,Brownwood,23,Brown,25,25HP8035,306,-98.9908450003964,31.7239230003462
6639,79937,Brownwood,23,Brown,25,25FS1,318,-99.0063630001523,31.8304079997295
6640,79953,Brownwood,23,Brown,25,25CR23,272,-99.003524999679,31.8366810003279
6641,79961,Brownwood,23,Brown,25,25CR229,305,-99.0633320003715,31.8616909998398
6642,80017,Brownwood,0,Brown,25,25CR102,230,-98.9496380003933,31.7221620000763
6643,80097,Brownwood,23,Brown,25,25FS323,330,-98.9410859999189,31.7471500003722
6644,80145,Brownwood,23,Brown,25,25CR37,300,-98.928618999667,31.7496169999247
6645,80241,Brownwood,23,Brown,25,25FS42,321,-98.8963089998604,31.8158530003158
6646,80265,Brownwood,23,Brown,25,25CR164A,313,-98.8874739998252,31.7548749995816
6647,80273,Brownwood,23,Brown,25,25CR164,224,-98.8694759999174,31.7523669999371
6648,81361,Brownwood,23,Eastland,68,68CR128,238,-98.996422000375,32.4216880002011
6649,81417,Brownwood,23,Eastland,68,68CR103,257,-98.9764629999675,32.3831180003954
6650,81449,Brownwood,23,Eastland,68,68CR100,308,-98.9743270003907,32.3893510000487
6651,81457,Brownwood,23,Eastland,68,68CR99,322,-98.9720840003763,32.390560000044
6652,81465,Brownwood,23,Eastland,68,68CR126,327,-98.9628910000196,32.3763850001677
6653,81473,Brownwood,23,Eastland,68,68CR125,235,-98.9624710004363,32.3871959995957
6654,82001,Brownwood,23,Eastland,68,68CR130,315,-98.7037889998624,32.3459660003307
6655,82025,Brownwood,0,Eastland,68,68HP79,294,-98.8275760003321,32.4010200003728
6656,82033,Brownwood,0,Eastland,68,68HP975,309,-98.8268130002198,32.400253000076
6657,82041,Brownwood,0,Eastland,68,68HP78,326,-98.8245769996288,32.3995089999405
6658,82137,Brownwood,23,Eastland,68,68CR83,232,-98.7522580002065,32.4232860001488
6659,82225,Brownwood,23,Eastland,68,68CR16,284,-98.6828839998967,32.4624139996064
6660,82281,Brownwood,23,Eastland,68,68CR12,292,-98.6764760002671,32.4747279999972
6661,82521,Brownwood,0,Stephens,215,215CR77,271,-98.901955000323,32.7226560001743
6662,82601,Brownwood,23,Stephens,215,215FS225,316,-98.9167249997589,32.7566830000205
6663,82833,Brownwood,23,Stephens,215,215HP2,256,-98.8955229995867,32.7531170001495
6664,82857,Brownwood,23,Stephens,215,215HP8021,316,-98.89413500033,32.758105999992
6665,82945,Brownwood,23,Stephens,215,215FS214,229,-98.8832169995649,32.7519450000618
6666,83337,Yoakum,13,Gonzales,90,90FS32,331,-97.6784360000213,29.4845660001209
6667,83633,Brownwood,23,San Saba,206,206CR122,250,-98.5120319999768,31.0993879996565
6668,83777,Brownwood,23,Mills,167,167FS306,259,-98.5628970001964,31.4535599997942
6669,83873,Brownwood,23,Lampasas,141,141FS301,248,-98.3883970002213,31.2155510001786
6670,84017,Brownwood,23,Lampasas,141,141FS221,240,-98.2023700001753,31.0588489998815
6671,84033,Brownwood,23,Lampasas,141,141HP8020,332,-98.1986470002588,31.0587580001816
6672,84217,Brownwood,0,Lampasas,141,141HP8029,227,-98.2046049998208,31.067504999756
6673,84345,Brownwood,23,Lampasas,141,141RS401,308,-98.1816479996554,31.0683880000062
6674,84417,Brownwood,23,Lampasas,141,141CR7,265,-98.1739429995698,31.0717329995783
6675,84537,Brownwood,23,Lampasas,141,141CR12,288,-98.1707839995819,31.0832019996726
6676,84553,Brownwood,23,Lampasas,141,141CR15,337,-98.1343150004369,31.0719070004078
6677,84561,Brownwood,23,Lampasas,141,141CR14,259,-98.1355669997172,31.073702000447
6678,84721,Brownwood,23,Lampasas,141,141FS31,260,-97.9204710000366,31.0581629997227
6679,84793,Brownwood,23,Lampasas,141,141FS27,318,-97.989852999816,31.1761630004222
6680,84905,Yoakum,13,Gonzales,90,90CR95,271,-97.4445570002054,29.4127139997514
6681,84985,Yoakum,13,Gonzales,90,90RS307,234,-97.4641720000378,29.5139410003769
6682,85281,Yoakum,13,Gonzales,90,90FS202,241,-97.4496379997938,29.5123180001756
6683,85321,Yoakum,13,Gonzales,90,90RS300,262,-97.4389879996964,29.5116560002243
6684,85401,Yoakum,13,Gonzales,90,90CR48,304,-97.4381180000456,29.5456369997478
6685,85409,Yoakum,13,Gonzales,90,90CR71A,300,-97.4088439999506,29.5048999998352
6686,85497,Yoakum,13,Gonzales,90,90FS33,257,-97.358718999682,29.4832820002641
6687,85929,Yoakum,13,Gonzales,90,90CR36,312,-97.3005909999746,29.6932259997801
6688,86169,Yoakum,13,Lavaca,143,143CR120,333,-97.1676859999089,29.4032919996261
6689,86225,Yoakum,13,Lavaca,143,143CR155,277,-97.1833500001024,29.4535899997787
6690,86249,Yoakum,13,Lavaca,143,143CR113,278,-97.1709670001269,29.4306220000054
6691,86281,Yoakum,13,Lavaca,143,143CR118,277,-97.161071999773,29.4329609999502
6692,86297,Yoakum,0,Lavaca,143,143RS2,324,-97.1865310002054,29.4745040001595
6693,86313,Yoakum,13,Lavaca,143,143CR158,223,-97.1591110001725,29.4782280001222
6694,86321,Yoakum,13,Lavaca,143,143CR134,243,-97.1496659998859,29.428390999645
6695,86513,Yoakum,13,Lavaca,143,143CR195,299,-97.1451720003874,29.5776159995788
6696,86657,Yoakum,13,Lavaca,143,143CR218,339,-97.0115739998402,29.4835190004016
6697,87225,Yoakum,13,Fayette,76,76CR238,268,-97.010254000122,29.6806770002434
6698,87401,Yoakum,13,Fayette,76,76CR319,263,-97.0400469998691,29.9043580001216
6699,87521,Yoakum,13,Lavaca,143,143CR240,341,-96.9397580002315,29.4253200001179
6700,87569,Yoakum,0,Lavaca,143,143RS7,269,-96.9431690001492,29.4521370002224
6701,87585,Yoakum,13,Lavaca,143,143CR237,335,-96.95386499967,29.4593680000332
6702,87945,Yoakum,13,Fayette,76,76CR223,241,-96.9600679997384,29.6821400002609
6703,88001,Yoakum,13,Fayette,76,76CR194,285,-96.9124150001521,29.6787450001817
6704,88209,Yoakum,13,Fayette,76,76FS28,325,-96.8934479996254,29.8755509999787
6705,88217,Yoakum,13,Fayette,76,76CR147,321,-96.8846209999592,29.8827130002048
6706,88233,Yoakum,13,Fayette,76,76CR145,292,-96.8640520001996,29.8807129997052
6707,88337,Yoakum,13,Colorado,45,45CR209,331,-96.779304999626,29.7020029998386
6708,88345,Yoakum,13,Colorado,45,45CR210,277,-96.7778239996778,29.7020890002073
6709,88385,Yoakum,13,Colorado,45,45CR213,287,-96.7642139997762,29.7103689998295
6710,88401,Yoakum,13,Colorado,45,45CR202,264,-96.7475740004397,29.6883089996606
6711,88473,Yoakum,13,Fayette,76,76CR142,340,-96.7852329996032,29.8164409999522
6712,88529,Yoakum,13,Colorado,45,45CR168,321,-96.6241840002913,29.5089359997966
6713,88649,Yoakum,13,Colorado,45,45CR171,282,-96.5797960001852,29.5343570002754
6714,88769,Yoakum,13,Colorado,45,45CR199,229,-96.6488649999198,29.685130999696
6715,88817,Yoakum,13,Fayette,76,76CR138,248,-96.7064360000214,29.842845999943
6716,88825,Yoakum,13,Fayette,76,76CR130,261,-96.7171860002337,29.8629970002115
6717,88857,Yoakum,13,Fayette,76,76CR133,265,-96.6673580001715,29.8809390002347
6718,88865,Yoakum,13,Fayette,76,76CR134,306,-96.6581879999762,29.8744369998677
6719,88905,Yoakum,13,Colorado,45,45CR52,259,-96.5963900000984,29.6829740000501
6720,88937,Yoakum,13,Colorado,45,45CR30,285,-96.5889430002193,29.7409059997121
6721,88985,Yoakum,0,Colorado,45,45RS3,252,-96.5450440001804,29.7086980001127
6722,88993,Yoakum,13,Colorado,45,45CR33,295,-96.5430910000496,29.7100700004302
6723,89073,Yoakum,13,Colorado,45,45CR176,267,-96.4980929996921,29.6495360003861
6724,89081,Yoakum,13,Colorado,45,45FS34,223,-96.4853439999256,29.6448670000121
6725,89393,Yoakum,13,Fayette,76,76RS306,268,-96.8748930001119,29.8997000002549
6726,89473,Yoakum,13,Fayette,76,76RS319,317,-96.8767169996897,29.9154800004018
6727,89489,Yoakum,13,Fayette,76,76RS301,319,-96.8725809996134,29.9114150000023
6728,89673,Yoakum,0,Fayette,76,76HP8000,227,-96.8588559998045,29.9105149998674
6729,89681,Yoakum,13,Fayette,76,76CR163,234,-96.8400500004071,29.9136850003625
6730,89697,Yoakum,13,Fayette,76,76CR118,289,-96.8262329999529,29.9383560004291
6731,89865,Yoakum,13,Fayette,76,76CR40,295,-96.7842100000914,30.1489300002194
6732,89921,Yoakum,0,Fayette,76,76HP6001,293,-96.7033459996181,29.9465240002825
6733,89937,Yoakum,13,Fayette,76,76CR105,333,-96.6735149999173,29.9000229998616
6734,89945,Yoakum,13,Fayette,76,76CR106,324,-96.6761249997689,29.9025379998289
6735,90041,Yoakum,13,Fayette,76,76CR79,245,-96.7178650000697,30.0702859995993
6736,90073,Yoakum,13,Fayette,76,76CR89,288,-96.6727519998049,30.1007210001741
6737,90545,Bryan,17,Washington,239,239CR46,270,-96.6411439999956,30.257675000401
6738,90721,Bryan,17,Washington,239,239CR15B,225,-96.5959010000311,30.1811749997265
6739,91041,Bryan,17,Washington,239,239CR52A,287,-96.5079189995622,30.2982809996685
6740,91081,Bryan,17,Burleson,26,26FS122,245,-96.52678700002,30.3406429998746
6741,91105,Bryan,17,Burleson,26,26CR59,283,-96.5220340002689,30.340321000314
6742,91289,Bryan,17,Milam,166,166FS106,304,-97.2043150001371,30.6109869995504
6743,91401,Bryan,17,Milam,166,166FS206,310,-97.0302579999067,30.6456600004087
6744,91433,Bryan,17,Milam,166,166RS102,225,-97.0263600000139,30.6582029996687
6745,91441,Bryan,17,Milam,166,166CR105,262,-97.0242839996068,30.64523899988
6746,91513,Bryan,17,Milam,166,166FS223,314,-97.0172810004178,30.6542720000528
6747,91585,Bryan,17,Milam,166,166CR106,275,-97.0072249998339,30.6504170003444
6748,91641,Bryan,17,Milam,166,166HP8039,249,-97.0000839996768,30.653341000287
6749,91729,Bryan,17,Milam,166,166FS211,278,-96.9994510001635,30.6554110004174
